,Level,Slope,Curvature,Vol-of-Vol,SPX-Return,VIX-Return
2008-07-07,-6.24973507549,-2.48366640942,0.190679323632,0.508259375,-0.166974931335,1.09516256939
2008-07-08,-4.33873482757,-2.14738071091,0.3492596976,0.528552777778,-0.173633149328,1.26878488622
2008-07-09,-5.89853878081,-2.55086338798,0.122781601941,0.529940625,-0.191489873865,1.09864217252
2008-07-10,-7.02254367147,-2.47463908153,0.214806086083,0.544436666667,-0.191847867445,1.12341407151
2008-07-11,-8.06426663637,-3.46830918989,-0.183910343442,0.577357142857,-0.255484157776,1.2652394775
2008-07-14,-8.48044084614,-3.75833948338,-0.128467727107,0.583685714286,-0.203248869218,1.03743315508
2008-07-15,-8.55756251408,-3.73171399133,0.368556012167,0.565710714286,-0.193577631649,1.04618689581
2008-07-16,-5.36902488582,-2.68427347384,0.722266905099,0.510541666667,-0.195444248172,1.20651310564
2008-07-17,-3.57765635639,-2.83589493426,0.814119270014,0.5084125,-0.26158684661,1.61575757576
2008-07-18,-3.85577067004,-2.89886462967,0.828878149509,0.508191666667,-0.25631760352,1.94956593634
2008-07-21,-2.80152066361,-2.5557580206,0.720454283488,0.489814705882,-0.225868771913,1.38324117397
2008-07-22,-1.18701835006,-2.01268519352,0.723582661748,0.490930555556,-0.235979300956,1.6329887218
2008-07-23,-1.21927973615,-1.80000896596,0.667601645349,0.488761111111,-0.248373932893,1.48479262673
2008-07-24,-3.70566111519,-1.86648870096,0.492545915918,0.495533333333,-0.296574790265,2.03443877551
2008-07-25,-3.32019402117,-1.7015526771,0.719556397512,0.493380555556,-0.286156925924,2.18432574431
2008-07-28,-4.96087490287,-1.94218506557,0.55063213228,0.50658125,-0.29813958186,2.08604363936
2008-07-29,-2.31305221329,-1.50263997106,0.459441485735,0.492814705882,-0.310750870845,2.36596317916
2008-07-30,-0.207332453433,-1.12547502356,0.509634082365,0.484964705882,-0.284962651982,2.19447047798
2008-07-31,-1.48318280179,-1.61289813767,0.406204408722,0.4982,-0.242314262996,1.87965873372
2008-08-01,-2.19491178039,-1.55060244844,0.505319134064,0.503202941176,-0.254794173828,1.97184986595
2008-08-04,-2.31608678422,-1.78657179225,0.356772286679,0.507011764706,-0.224863825697,1.28426395939
2008-08-05,-0.200995314952,-1.07140036002,0.579798742781,0.490141176471,-0.245132301548,1.5364020667
2008-08-06,0.890502345461,-0.608262461905,0.686833961558,0.508591176471,-0.221620698621,1.38163771712
2008-08-07,-0.658014055048,-0.911771349642,0.695659356677,0.521669444444,-0.243548093872,1.57156220767
2008-08-08,0.489385686529,-0.398524006696,0.751367627337,0.519694117647,-0.301976820822,2.14469135802
2008-08-11,0.366198662683,-0.33104807947,1.1621890544,0.534111111111,-0.297678724393,2.00734573947
2008-08-12,-1.2024762695,-0.627993992621,0.869116083828,0.532616666667,-0.290277001428,1.87365465606
2008-08-13,-1.75040148307,-0.623797615179,0.829772875814,0.54155,-0.303257862125,1.84555094514
2008-08-14,-0.447634347012,-0.378550935857,0.742457635444,0.531547222222,-0.335988425398,2.25697503671
2008-08-15,-0.194145045206,-0.0974814503092,0.953684580387,0.541566666667,-0.308243713793,2.02128737962
2008-08-18,-1.28429148518,-0.511394615883,0.950295087222,0.545794117647,-0.322515658193,2.19096895579
2008-08-19,-2.56561165624,-0.706029415589,1.01590686602,0.552219444444,-0.317238491741,2.15241635688
2008-08-20,-2.27916986227,-1.00196675956,0.382740565239,0.529473076923,-0.336677438481,2.44909887969
2008-08-21,-2.04585918032,-0.857058138505,0.49565297328,0.5140925,-0.364191310868,2.80071905496
2008-08-22,-1.28500103575,-0.449574473276,0.415752224584,0.507658333333,-0.41436611753,3.2531779661
2008-08-25,-3.20424342324,-0.740618907354,0.230744059578,0.523328947368,-0.316688920668,1.93127962085
2008-08-26,-2.80299899382,-0.495133350446,0.305736830061,0.519925,-0.318481978219,1.9980610761
2008-08-27,-2.00148977187,-0.431527461272,0.281136543223,0.527985,-0.324425898695,2.0291310899
2008-08-28,-0.726633132177,0.0410528489443,0.326621938405,0.517536111111,-0.322154162448,1.85559566787
2008-08-29,-1.80939184301,-0.0899026977262,0.390949121511,0.5268825,-0.315452028803,1.7075794621
2008-09-02,-2.79280664844,-0.314764736614,0.334466964993,0.54045,-0.354068467903,2.01534296029
2008-09-03,-2.78440641562,0.000963628718584,0.505565787805,0.537539473684,-0.337946721456,1.97967667436
2008-09-04,-5.23147599029,-0.594924522481,0.23344543883,0.544617647059,-0.302238354994,1.55639097744
2008-09-05,-4.65542420153,-0.582640878733,0.422027906994,0.533155555556,-0.322975116127,1.80025940337
2008-09-08,-3.1000259427,-0.202425141105,0.626221222302,0.531160526316,-0.279709893027,1.51022183558
2008-09-09,-5.82804770406,-0.89428678444,0.0804187372004,0.539917647059,-0.259620186861,1.27563091483
2008-09-10,-4.92548542746,-0.806935862839,0.288238429357,0.530711111111,-0.278371083206,1.41367943964
2008-09-11,-5.97960548318,-1.21161256688,0.0580171699455,0.531994117647,-0.274978278001,1.2406374502
2008-09-12,-6.47288903986,-1.70350872617,-0.117717399695,0.535035294118,-0.300013623323,1.16756756757
2008-09-15,-8.40401159824,-2.9903117582,-1.36802661486,0.543,-0.280677406031,0.896677740864
2008-09-16,-9.05767610153,-4.12802353596,-1.78900951714,0.525370454545,-0.279188741722,0.868128272251
2008-09-17,-9.47881327726,-2.0545613136,-0.0476171418754,0.55185,-0.220687886108,0.490785370003
2008-09-18,-7.28741846513,-1.65898990898,-0.0812663529085,0.544115,-0.245758533685,0.473185185185
2008-09-19,-6.08653646328,-1.677697563,0.0773299114864,0.53235,-0.293513582737,0.546180888463
2008-09-22,-9.33664569758,-2.6196975726,0.0448840341962,0.533203125,-0.285252550334,0.36862396204
2008-09-23,-12.5188752674,-3.51359377666,-0.248410451077,0.5436125,-0.276985163602,0.326149425287
2008-09-24,-12.6638128338,-3.98901648903,-0.40550499892,0.555009375,-0.270363152933,0.247505543237
2008-09-25,-9.99656606935,-3.48258648614,-0.653442614135,0.53615625,-0.282760044597,0.356551089291
2008-09-26,-11.5844162722,-3.77601805836,-0.749186248298,0.54931875,-0.282860728972,0.272596430628
2008-09-29,-18.5170614135,-4.90656030248,-0.63036669976,0.581892857143,-0.234829647656,-0.0541684299619
2008-09-30,-15.0696671188,-4.42201489027,-0.74458694819,0.576484375,-0.25317882761,0.135670731707
2008-10-01,-17.0317965113,-4.84858670585,-0.869454281437,0.577353125,-0.236999569522,0.0582791395698
2008-10-02,-20.5489452911,-6.47318339674,-0.971198990686,0.59141,-0.186338719373,-0.153210010881
2008-10-03,-21.1393636398,-6.99279446898,-1.07887770179,0.591323333333,-0.176863802211,-0.128945601075
2008-10-06,-25.6341818443,-8.20829652507,-1.67477996389,0.613803125,-0.11790126692,-0.254163512491
2008-10-07,-27.8258847224,-10.2189324891,-2.60750501557,0.618176666667,-0.0813393805266,-0.250047573739
2008-10-08,-29.4954853082,-12.6054688399,-2.68080440716,0.62354,-0.0737001739544,-0.299837045084
2008-10-09,-37.6319435288,-17.7019945337,-4.19045852372,0.655996428571,-0.0180650624515,-0.299855838539
2008-10-10,-40.3122370533,-19.633602745,-6.21086736368,0.696919230769,-0.00861414008909,-0.359899079846
2008-10-13,-34.7833668178,-17.4471666987,-5.82298586606,0.694014285714,-0.11795466569,-0.187926509186
2008-10-14,-34.3791501382,-15.0423151189,-4.50386312132,0.673939285714,-0.13279886371,-0.164686825054
2008-10-15,-42.705565711,-18.0793047193,-5.88811087484,0.6988875,-0.0585663298865,-0.313716404078
2008-10-16,-49.2389991754,-20.2584425179,-8.95158682865,0.762358333333,-0.102607776342,-0.303573931324
2008-10-17,-48.8145268369,-21.1538308244,-7.71240572734,0.759325,-0.126657380449,-0.229070973478
2008-10-20,-43.4054485053,-14.2629598722,-4.53196820714,0.781875,-0.126865288433,-0.167945743352
2008-10-21,-43.5833450399,-13.4369231588,-3.46645438624,0.787045833333,-0.158994227469,0.0471068249258
2008-10-22,-48.9802411199,-10.2637124597,-0.500486006515,0.75796875,-0.0824359134392,-0.208911307272
2008-10-23,-51.6335908361,-12.7684610813,-1.25350017182,0.729525,-0.0667396611344,-0.350886841743
2008-10-24,-58.8162484993,-13.2506482263,-2.14416841582,0.759329166667,-0.0622217199684,-0.380927768446
2008-10-27,-59.583152132,-12.6740003936,-2.67216659083,0.798454166667,-0.0383012525327,-0.382737459979
2008-10-28,-55.6775473595,-13.7302350773,-2.00121130311,0.800525,-0.0900257621063,-0.321255684319
2008-10-29,-54.4009543749,-13.5806007088,-1.22095373945,0.798675,-0.120311298601,-0.340402307812
2008-10-30,-58.0145149063,-14.8759347889,-1.5236951262,0.811445833333,-0.0763564575019,-0.395128552097
2008-10-31,-58.3532424349,-12.9393243046,-1.32302793453,0.794033333333,-0.120302783132,-0.302985805188
2008-11-03,-54.9185762563,-11.3522335917,-0.578952120819,0.796275,-0.143689029431,-0.161111111111
2008-11-04,-46.7864200567,-7.30864542019,0.58050118355,0.798245833333,-0.173728137527,-0.0560533444468
2008-11-05,-54.4611498141,-8.19864549078,-0.30491814815,0.806975,-0.124471008662,-0.223899599854
2008-11-06,-66.1102038371,-11.5941228123,-1.6584320725,0.831885,-0.0788760235662,-0.313442211055
2008-11-07,-62.9047538884,-10.1682874116,-0.229845852424,0.833395,-0.0797541348566,-0.259594064472
2008-11-10,-63.19695752,-11.0726544505,-0.512977279479,0.82668,-0.0484970137172,-0.293763230744
2008-11-11,-64.1108195192,-11.3833455771,-1.10132294723,0.826035,-0.0269700376417,-0.297310434219
2008-11-12,-71.5975966533,-14.3571590368,-0.353050333226,0.814622222222,-0.0378455533223,-0.286594529606
2008-11-13,-64.6857185017,-10.5105498305,0.0060629213952,0.819615,-0.0758835353665,-0.245428619359
2008-11-14,-67.8610933139,-11.6419359574,-0.199921462189,0.79305,-0.0634649915286,-0.327708563318
2008-11-17,-74.2137985099,-14.0813060232,-0.869036319515,0.8091875,-0.0356721356999,-0.380454009434
2008-11-18,-79.3574281445,-14.8658606174,-0.870799443257,0.797157142857,-0.0576027182374,-0.327354893377
2008-11-19,-83.6875132946,-10.8212382196,3.24187743295,0.75667,-0.0220707024172,-0.356351351351
2008-11-20,-91.3256841833,-12.5145387827,2.64655915751,0.7618,0.0436605837726,-0.425902864259
2008-11-21,-87.2050486922,-9.94522192836,2.5362631233,0.7412,-0.00063344999904,-0.367817642298
2008-11-24,-73.6614534433,-8.84333306974,3.47193952668,0.699775,-0.13780265014,-0.148746968472
2008-11-25,-72.4101199397,-8.974661027,2.72304942081,0.6926,-0.136679652903,-0.127010446029
2008-11-26,-67.6530286386,-8.01749030647,2.7328940289,0.68047,-0.122297132277,-0.195412678346
2008-11-28,-65.4934352255,-7.3927358488,2.89796208443,0.682625,-0.154299405746,-0.194283646889
2008-12-01,-77.3450615989,-9.30729683516,2.1010149511,0.68505625,-0.148483174376,-0.207871894642
2008-12-02,-77.013765147,-8.15658809895,2.73900407799,0.673278571429,-0.167713989022,-0.17950705317
2008-12-03,-75.9110999361,-7.55637468994,2.61392765148,0.67531875,-0.196573843658,-0.179901960784
2008-12-04,-80.4096781707,-8.35422047519,2.76756145708,0.677292857143,-0.144842921354,-0.292728114868
2008-12-05,-78.5357136234,-6.67719062972,2.99515759375,0.681085714286,-0.223690455089,-0.135387177352
2008-12-08,-74.1427788562,-4.89142300978,3.07541883159,0.679821428571,-0.260003290556,-0.137411193901
2008-12-09,-75.6267327248,-4.70848825399,3.32254212922,0.678085714286,-0.243325239316,-0.150221918744
2008-12-10,-74.3926217101,-4.05034949699,2.54241249168,0.672585714286,-0.203508302537,-0.210704125178
2008-12-11,-75.1507542802,-3.35224646189,3.16001597229,0.676364285714,-0.168045244051,-0.236373352333
2008-12-12,-74.9080442705,-3.57067876888,2.15367930847,0.674807142857,-0.143385606065,-0.253631082062
2008-12-15,-75.1424485924,-4.91168502581,2.10135757158,0.671164285714,-0.133174081815,-0.232089682957
2008-12-16,-69.1276299958,-3.21939443291,1.68676813823,0.676594444444,-0.171868228324,-0.16622289844
2008-12-17,-66.7945710638,-3.61179657913,2.08196224532,0.653808333333,-0.15117907816,-0.169147224457
2008-12-18,-64.5223029534,-3.19851358903,2.17459012191,0.663916666667,-0.104665390236,-0.152542372881
2008-12-19,-58.408712661,-2.15858814441,1.75457451892,0.654928571429,-0.114654637722,-0.030612244898
2008-12-22,-55.7690112588,-1.38112813699,1.47756307914,0.641522727273,-0.0555735692614,-0.0806067172264
2008-12-23,-55.9234488624,-1.09225278712,1.72163989725,0.644663636364,-0.0550264182425,-0.0573205954232
2008-12-24,-56.1565965141,-0.775168419255,1.45595826201,0.6439,-0.0650684537175,-0.040262384076
2008-12-26,-55.6220246559,-0.0846095621641,1.20075211404,0.646727272727,-0.0483311188491,-0.0650462962963
2008-12-29,-58.2039607155,-1.07313553291,0.930458802451,0.641604545455,-0.0959039865406,0.027293064877
2008-12-30,-54.0424800201,-0.733053097373,0.976995178071,0.642758333333,-0.114705633445,0.0853226187662
2008-12-31,-46.1761638815,0.0783424523922,0.948035577643,0.644633333333,-0.118020983223,0.11076843999
2009-01-02,-40.2188884648,0.110968187462,0.876881119386,0.6443875,-0.10299884289,0.140498105035
2009-01-05,-41.4111631234,-1.62662119328,0.361626657426,0.671483333333,-0.100997115603,0.0515097690941
2009-01-06,-40.6565653496,-1.18630750389,0.0900481296486,0.682704166667,-0.109520293624,0.0716317558831
2009-01-07,-46.8969450608,-2.45158244517,0.223971920718,0.718925,-0.0920920976257,-0.0754975978037
2009-01-08,-48.4729841107,-2.39261262405,0.393808825034,0.739020833333,-0.0933900837473,-0.0920472988639
2009-01-09,-47.6798617022,-3.25679599287,0.42411716612,0.731266666667,-0.047904024474,-0.120632672332
2009-01-12,-55.4054252937,-5.66304897344,0.518482325322,0.741672727273,-0.00345452028882,-0.191553544495
2009-01-13,-53.7601411988,-4.23415522787,0.81055223099,0.744286363636,-0.0104341451961,-0.155525545802
2009-01-14,-60.821282062,-6.73577032656,0.482034522735,0.797435,0.00320106622875,-0.242704769571
2009-01-15,-62.2089896686,-7.69909952477,-0.668577478919,0.78622,0.0153318503151,-0.294829905824
2009-01-16,-59.8776718732,-4.51492916116,0.786162371753,0.78908,0.0176550848056,-0.237451737452
2009-01-20,-68.3743201365,-7.59545363925,-0.230307816228,0.81111875,0.0335462567324,-0.301275239107
2009-01-21,-62.575702185,-6.12612982931,1.14549134718,0.778964285714,0.0109779602782,-0.20377038763
2009-01-22,-62.5333325016,-5.63094029076,1.91430317421,0.749877272727,0.0247939361805,-0.222083072427
2009-01-23,-59.9605971501,-4.98168945687,1.76993947182,0.747254545455,0.0206093028019,-0.20929250264
2009-01-26,-56.5399762985,-3.44379575902,1.45291178064,0.760786363636,0.0305672935346,-0.17203371515
2009-01-27,-50.9500613119,-2.54511280838,1.38181901762,0.761079166667,0.0168609664198,-0.0943262411348
2009-01-28,-47.3267233506,-1.0140566643,0.446568164548,0.76055,-0.0163751694974,-0.0539398458862
2009-01-29,-48.0037004454,-3.11159321004,0.685730745192,0.777429166667,0.0309818396575,-0.154728464419
2009-01-30,-50.3206845362,-3.36925542195,0.0941495726505,0.772975,0.0589634633544,-0.201764057332
2009-02-02,-50.53689477,-2.61928537366,-0.536856801955,0.767408333333,0.0884164921829,-0.231567328918
2009-02-03,-47.6796765174,-0.949987767909,-0.455831736618,0.760883333333,0.0763942760983,-0.184204359034
2009-02-04,-47.1993703307,-1.58467904448,-0.865315243185,0.753541666667,0.0834662094928,-0.220951509607
2009-02-05,-46.1423305303,-1.58379952655,-0.879190121558,0.7494375,0.0816507157271,-0.246717346234
2009-02-06,-44.4764795455,-1.74167980003,-1.03002056357,0.7472875,0.0422793694627,-0.210050949514
2009-02-09,-45.6664861412,-1.77269855657,-0.717283291966,0.754191666667,0.0476866568182,-0.243716854969
2009-02-10,-50.3652015887,-3.16887736069,-0.532649417037,0.7640875,0.103639743504,-0.309037286707
2009-02-11,-48.571445924,-2.50847336682,-0.581192476766,0.7626125,0.0947741364039,-0.291462872388
2009-02-12,-48.3602982447,-1.45373455004,-0.168909938493,0.754825,0.063276075537,-0.206896551724
2009-02-13,-46.9400085044,-1.63960972449,0.392277391289,0.757291666667,0.0715716976831,-0.25124910778
2009-02-17,-50.624824811,-3.01756790527,-1.03263738164,0.772425,0.137284707479,-0.359857232836
2009-02-18,-50.5536517532,-1.79802168133,0.0734325815995,0.7353,0.155225299449,-0.381127982646
2009-02-19,-51.4868756709,-1.64725792414,0.683805303528,0.73334375,0.15506312905,-0.378493705995
2009-02-20,-54.9467999925,-2.43143031678,0.539077433298,0.73740625,0.154536143674,-0.341710579651
2009-02-23,-58.3625325129,-3.54748065355,1.15359732846,0.716008333333,0.19661248793,-0.397910731244
2009-02-24,-51.219357308,-1.45605703387,0.755662502647,0.665391666667,0.17500048534,-0.30303030303
2009-02-25,-49.9049569709,-0.462460727289,0.521802701894,0.657454166667,0.174491261206,-0.28686265503
2009-02-26,-52.0422966292,-0.411205616041,0.521021376167,0.6625875,0.181097734132,-0.278401436911
2009-02-27,-52.0397114093,-0.672349993206,0.534530617971,0.65615,0.224912513005,-0.302657588403
2009-03-02,-58.2375127881,-2.70284385507,0.239626104239,0.6746375,0.347937060195,-0.44039297185
2009-03-03,-56.8721665878,-2.66693475275,0.167441959266,0.664725,0.358689481211,-0.409842598127
2009-03-04,-48.8324378879,-1.21592203758,0.0966498079106,0.6445375,0.317692617879,-0.360183366077
2009-03-05,-54.5986056698,-3.76176434645,-0.487149415376,0.652566666667,0.365483766425,-0.393104776579
2009-03-06,-53.7944458445,-3.52277942239,-0.504250039343,0.653304166667,0.38789762367,-0.400039666799
2009-03-09,-53.1587744085,-3.72812806472,-0.337840140575,0.661620833333,0.396980679014,-0.405383688228
2009-03-10,-46.0345650357,-2.35707258156,-0.188968759357,0.6415125,0.319140895635,-0.333183149358
2009-03-11,-44.5897194086,-2.66219546521,-0.0637927608498,0.636520833333,0.300006880418,-0.348728714719
2009-03-12,-42.8327526475,-1.96208392955,0.431809990838,0.6272625,0.249183627228,-0.29944052542
2009-03-13,-44.7428690054,-2.1644701223,0.133424084011,0.616970833333,0.253930770808,-0.34337921215
2009-03-16,-46.7298986489,-2.67169297625,0.0565991017216,0.625658333333,0.223170990222,-0.295620437956
2009-03-17,-44.7100545859,-1.27223595541,0.880865085957,0.609116666667,0.194904450355,-0.252481239409
2009-03-18,-45.4443144833,-1.25216664308,0.311429313398,0.584225,0.159834743162,-0.213170731707
2009-03-19,-49.2205272982,-1.44769409034,0.48828410238,0.58009375,0.161028175473,-0.281693363844
2009-03-20,-55.3813658519,-1.88259994072,0.8072167304,0.58094375,0.189991452327,-0.350629613548
2009-03-23,-49.1516926138,-1.26062819972,0.609012825129,0.54485,0.098675740298,-0.267028046194
2009-03-24,-49.5220240487,-1.14648654981,0.582035208329,0.52745,0.103533425292,-0.267028046194
2009-03-25,-50.0967718937,-1.0754640825,0.41553233965,0.52785,0.113851284093,-0.294758812616
2009-03-26,-46.2902354957,0.171621081362,0.134777228503,0.51095,0.0818804951585,-0.271601881654
2009-03-27,-48.3320583589,-0.152879866913,0.407646008213,0.513404166667,0.119817162718,-0.33971871969
2009-03-30,-55.4247835379,-1.30065086531,0.298743153414,0.534316666667,0.180398179895,-0.446646341463
2009-03-31,-53.2417439505,-0.381284154932,0.368230787493,0.514983333333,0.157804920738,-0.412077741786
2009-04-01,-51.8828708294,0.290473092078,0.928508528702,0.4987375,0.133425330976,-0.374498229044
2009-04-02,-51.0072523362,1.04063775395,0.544011549175,0.506720833333,0.103442921556,-0.379539520532
2009-04-03,-49.5322374732,1.73588496607,0.618471379345,0.507320833333,0.0754116978989,-0.311083743842
2009-04-06,-50.4777402519,1.75378163835,0.454074277745,0.5055875,0.075254151746,-0.28305984556
2009-04-07,-50.3170719036,2.48424816991,0.744465884415,0.505345833333,0.0896575659417,-0.264785944073
2009-04-08,-48.9850913499,2.9860027134,0.565537689516,0.498333333333,0.0739844320117,-0.222420837589
2009-04-09,-45.4710474747,3.2485687935,0.398696243903,0.4809875,0.0309414358421,-0.155436241611
2009-04-13,-44.3814845906,4.2400232233,0.5407122593,0.487029166667,0.0415574344462,-0.298773987207
2009-04-14,-44.9971761742,3.6148424605,0.494537533887,0.491233333333,0.0674408535826,-0.300823810789
2009-04-15,-44.2750538532,3.37713212008,-0.332056874901,0.4843125,0.0694426399896,-0.293540474244
2009-04-16,-40.2554078413,3.40347558422,-0.541925939404,0.49294375,0.0769137414903,-0.271167369902
2009-04-17,-38.5829553751,3.19707291959,-0.723070299709,0.4946875,0.0779413867048,-0.259798099762
2009-04-20,-44.1043029112,2.00689086073,-0.219275328375,0.51375,0.13657847818,-0.381495564005
2009-04-21,-41.1934923271,2.44005968848,-0.617869361336,0.512775,0.124775009473,-0.350891194467
2009-04-22,-40.3381992328,2.63978478762,-0.379126612581,0.5119625,0.119324094707,-0.35336731956
2009-04-23,-41.7976992908,2.91283769277,-0.462424147961,0.533916666667,0.125414664668,-0.371260683761
2009-04-24,-40.5239673249,2.62961217757,-0.314717694758,0.529925,0.124291123458,-0.360807860262
2009-04-27,-42.7926718227,2.58380597802,-0.358905103039,0.543308333333,0.137657465109,-0.360480292352
2009-04-28,-41.982567154,2.64193547555,-0.462403888715,0.544804166667,0.144216502915,-0.356279558592
2009-04-29,-38.4970542793,2.90189179491,-0.535007561223,0.530158333333,0.121148415258,-0.304347826087
2009-04-30,-38.9704124995,2.65141055874,-0.319345372434,0.53235,0.113927234274,-0.287016574586
2009-05-01,-37.6156178472,2.65962833306,-0.335826690861,0.5309875,0.12769508654,-0.28783632287
2009-05-04,-33.7986159913,2.67568401705,-0.574278941214,0.5179625,0.10961303914,-0.251651824188
2009-05-05,-34.2330654923,2.54477933836,-0.272948865662,0.535679166667,0.107366138116,-0.235173223723
2009-05-06,-31.064124051,2.60852889906,-0.352592199613,0.535225,0.0927196753148,-0.22874617737
2009-05-07,-32.4307632141,2.04075553462,-0.209354052191,0.542554166667,0.107258968146,-0.267663441806
2009-05-08,-28.2937477314,2.73852067992,-0.454574645274,0.552833333333,0.0755961878477,-0.192778649922
2009-05-11,-29.3303796619,2.73785114185,-0.431650276432,0.575354166667,0.103437302828,-0.228963414634
2009-05-12,-29.0266161675,3.05057292212,-0.333889481877,0.5917625,0.106917200537,-0.206463759021
2009-05-13,-31.3071962813,2.50166913483,-0.297929274837,0.5942,0.129116499915,-0.239278320024
2009-05-14,-28.0762083594,2.67306836202,-0.281731110902,0.591795833333,0.130077932548,-0.195741976486
2009-05-15,-29.5036525447,1.85944958343,-0.468435710083,0.606470833333,0.143748657479,-0.241911097672
2009-05-18,-23.8812921494,1.62685688714,-0.279698286019,0.601504166667,0.0825702261154,-0.0898655296819
2009-05-19,-22.5730268182,2.80499680705,0.170760221713,0.595408333333,0.0752950083113,-0.0273396424816
2009-05-20,-23.6663538303,1.94128452657,-0.138699843951,0.57961875,0.0974130715549,-0.100240302094
2009-05-21,-28.5141473492,0.799499408337,0.372504208317,0.5880375,0.124906769126,-0.183497536946
2009-05-22,-27.2932769688,0.962114572714,0.288411087279,0.592841666667,0.129106008136,-0.217665615142
2009-05-26,-24.8629607029,0.896702137393,0.392735582154,0.618933333333,0.127496227433,-0.186795491143
2009-05-27,-26.2401201048,0.110829695916,0.814900697202,0.64225,0.150450395039,-0.226820161792
2009-05-28,-25.8720908469,1.14853020706,0.392846730987,0.639025,0.131699703277,-0.209763779528
2009-05-29,-25.3147902054,1.41563257495,0.229496127164,0.638341666667,0.129210620051,-0.185587364265
2009-06-01,-21.8025564958,2.06675364372,0.230648986865,0.642525,0.0768897140107,-0.114787305874
2009-06-02,-22.3130565512,1.8374844057,0.501894047705,0.6408375,0.0742419365902,-0.105424769703
2009-06-03,-26.0044727011,1.03637208423,0.827915145409,0.633895833333,0.0761425974572,-0.0815614090765
2009-06-04,-25.0412518316,1.49812615525,0.856644241967,0.633570833333,0.0612054934417,-0.0568595041322
2009-06-05,-24.6424673853,1.66921357428,0.781275074735,0.6339875,0.0627058498544,-0.0207489878543
2009-06-08,-24.1674424126,1.67377967551,0.690584080092,0.640004166667,0.0767867753162,-0.146959459459
2009-06-09,-21.8215742225,2.17839785755,0.928955917592,0.646333333333,0.0848456942041,-0.0791547277937
2009-06-10,-23.5482210947,2.27425851535,0.665680940841,0.647670833333,0.0935154311931,-0.107291666667
2009-06-11,-21.0956002214,2.60184640806,0.980142091803,0.6467625,0.088590901418,-0.112034694615
2009-06-12,-20.5125804683,2.11487847628,0.71670518273,0.647641666667,0.105385932637,-0.169083834453
2009-06-15,-23.5050117151,1.57030081633,0.401561358578,0.648170833333,0.135941942647,-0.228303108808
2009-06-16,-25.3652937827,1.02038023928,0.596357483847,0.6582875,0.144152301986,-0.261314321141
2009-06-17,-26.3245140686,0.330173334487,-0.115797766823,0.620675,0.154552934723,-0.256132526282
2009-06-18,-26.2139686619,0.375872605358,-0.000129071838255,0.6232375,0.161453571895,-0.20394516884
2009-06-19,-24.9408908659,1.1270291242,0.24242533615,0.61946875,0.155418990175,-0.140681653372
2009-06-22,-27.1284051105,0.24566920032,0.408662765737,0.6260375,0.187890962864,-0.232475884244
2009-06-23,-26.0319142044,0.653220622773,0.48868541537,0.616720833333,0.18901226569,-0.215060835252
2009-06-24,-24.2864173996,1.2990512196,0.646190701695,0.626729166667,0.192318175497,-0.214479945615
2009-06-25,-21.7167394874,2.00952039014,0.731352620907,0.630541666667,0.167203081883,-0.156812339332
2009-06-26,-20.2849457969,2.41814729622,0.487715585396,0.6385375,0.140581007405,-0.0391018195896
2009-06-29,-18.2659233236,2.59802902399,0.504980550264,0.631020833333,0.146597847976,-0.0184966548603
2009-06-30,-19.0085434623,2.04494403158,0.424975294237,0.634720833333,0.154325718417,-0.0585126462816
2009-07-01,-18.0785785361,1.98380866737,0.847951550103,0.629095833333,0.149740753169,-0.0470543228768
2009-07-02,-21.5090883822,1.6864461276,1.10010642894,0.652045833333,0.172635358594,-0.0757954951734
2009-07-06,-21.5874168206,1.97396363494,1.02718059385,0.667483333333,0.1625102676,-0.0979468192528
2009-07-07,-23.4690116442,1.62941747154,1.0968835337,0.675825,0.17801207207,-0.11986863711
2009-07-08,-25.4523105211,1.39717369472,1.18999439424,0.689270833333,0.198271008105,-0.185950413223
2009-07-09,-23.6614555317,2.13198577342,1.48833352528,0.674433333333,0.197190122925,-0.16936026936
2009-07-10,-24.1912257404,2.07164717189,1.57489907411,0.666370833333,0.214026553965,-0.163692518874
2009-07-13,-22.2653373917,3.33500952534,1.7275467745,0.664504166667,0.193901476847,-0.108703914861
2009-07-14,-20.9711995302,3.39765399584,2.04394134546,0.661758333333,0.186550556896,-0.0952932098765
2009-07-15,-19.2538131296,3.06263893228,1.88066680384,0.668820833333,0.151829651135,-0.113855654188
2009-07-16,-18.2757655648,3.10453376939,1.85370914399,0.6488375,0.158664226413,-0.0862414761332
2009-07-17,-18.5773069895,3.21195997634,1.99069646615,0.658841666667,0.165563549161,-0.104895104895
2009-07-20,-17.4528083728,2.67614788447,2.09751543624,0.639316666667,0.155803547929,-0.134426229508
2009-07-21,-16.8984342631,2.84411558108,2.03429730825,0.633858333333,0.153326539831,-0.123651452282
2009-07-22,-16.1193037818,1.72266418129,0.985010202443,0.6095125,0.144549750604,-0.104927782498
2009-07-23,-15.0080884097,2.18187741271,1.03265974944,0.60565,0.106007410247,-0.0819812126388
2009-07-24,-15.133519618,2.31426876475,1.19363101517,0.588720833333,0.118349614422,-0.106758501937
2009-07-27,-16.1181509425,2.18529634674,1.30265039866,0.592975,0.0898240276083,0.00612244897959
2009-07-28,-18.2421413903,1.79516500864,1.20774019873,0.595970833333,0.0907316574699,-0.0187101910828
